Regiao,Pais,Grupo,Site,BOF,Capacity,Lancas,Carros,Bico_id,Tipo,Vida,d1,d2,d3,d4,d5,d6,Convertedor,Carro,Operador,Data
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-10,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3359,47.00,47.00,47.00,47.00,0,50.359,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3360,47.00,47.00,47.00,47.00,0,50.360,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3361,47.00,47.00,47.00,47.00,0,50.361,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3362,47.00,47.00,47.00,47.00,0,50.362,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3363,47.00,47.00,47.00,47.00,0,50.363,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3364,47.00,47.00,47.00,47.00,0,50.364,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3365,47.00,47.00,47.00,47.00,0,50.365,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3366,47.00,47.00,47.00,47.00,0,50.366,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-11,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3367,47.00,47.00,47.00,47.00,0,50.367,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3368,47.00,47.00,47.00,47.00,0,50.368,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3369,47.00,47.00,47.00,47.00,0,50.369,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3370,47.00,47.00,47.00,47.00,0,50.370,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3371,47.00,47.00,47.00,47.00,0,50.371,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3372,47.00,47.00,47.00,47.00,0,50.372,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3373,47.00,47.00,47.00,47.00,0,50.373,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3374,47.00,47.00,47.00,47.00,0,50.374,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-12,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3375,47.00,47.00,47.00,47.00,0,50.375,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3376,47.00,47.00,47.00,47.00,0,50.376,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3377,47.00,47.00,47.00,47.00,0,50.377,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3378,47.00,47.00,47.00,47.00,0,50.378,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3379,47.00,47.00,47.00,47.00,0,50.379,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3380,47.00,47.00,47.00,47.00,0,50.380,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3381,47.00,47.00,47.00,47.00,0,50.381,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3382,47.00,47.00,47.00,47.00,0,50.382,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-13,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3383,47.00,47.00,47.00,47.00,0,50.383,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3384,47.00,47.00,47.00,47.00,0,50.384,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3385,47.00,47.00,47.00,47.00,0,50.385,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3386,47.00,47.00,47.00,47.00,0,50.386,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3387,47.00,47.00,47.00,47.00,0,50.387,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3388,47.00,47.00,47.00,47.00,0,50.388,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3389,47.00,47.00,47.00,47.00,0,50.389,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3390,47.00,47.00,47.00,47.00,0,50.390,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-14,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3391,47.00,47.00,47.00,47.00,0,50.391,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3392,47.00,47.00,47.00,47.00,0,50.392,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3393,47.00,47.00,47.00,47.00,0,50.393,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3394,47.00,47.00,47.00,47.00,0,50.394,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3395,47.00,47.00,47.00,47.00,0,50.395,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3396,47.00,47.00,47.00,47.00,0,50.396,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3397,47.00,47.00,47.00,47.00,0,50.397,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3398,47.00,47.00,47.00,47.00,0,50.398,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-15,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3399,47.00,47.00,47.00,47.00,0,50.399,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3400,47.00,47.00,47.00,47.00,0,50.400,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3401,47.00,47.00,47.00,47.00,0,50.401,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3402,47.00,47.00,47.00,47.00,0,50.402,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3403,47.00,47.00,47.00,47.00,0,50.403,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3404,47.00,47.00,47.00,47.00,0,50.404,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3405,47.00,47.00,47.00,47.00,0,50.405,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3406,47.00,47.00,47.00,47.00,0,50.406,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-16,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3407,47.00,47.00,47.00,47.00,0,50.407,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3408,47.00,47.00,47.00,47.00,0,50.408,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3409,47.00,47.00,47.00,47.00,0,50.409,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3410,47.00,47.00,47.00,47.00,0,50.410,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3411,47.00,47.00,47.00,47.00,0,50.411,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3412,47.00,47.00,47.00,47.00,0,50.412,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3413,47.00,47.00,47.00,47.00,0,50.413,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3414,47.00,47.00,47.00,47.00,0,50.414,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-17,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3415,47.00,47.00,47.00,47.00,0,50.415,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3416,47.00,47.00,47.00,47.00,0,50.416,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3417,47.00,47.00,47.00,47.00,0,50.417,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3418,47.00,47.00,47.00,47.00,0,50.418,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3419,47.00,47.00,47.00,47.00,0,50.419,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3420,47.00,47.00,47.00,47.00,0,50.420,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3421,47.00,47.00,47.00,47.00,0,50.421,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3422,47.00,47.00,47.00,47.00,0,50.422,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-18,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3423,47.00,47.00,47.00,47.00,0,50.423,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3424,47.00,47.00,47.00,47.00,0,50.424,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3425,47.00,47.00,47.00,47.00,0,50.425,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3426,47.00,47.00,47.00,47.00,0,50.426,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3427,47.00,47.00,47.00,47.00,0,50.427,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3428,47.00,47.00,47.00,47.00,0,50.428,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3429,47.00,47.00,47.00,47.00,0,50.429,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3430,47.00,47.00,47.00,47.00,0,50.430,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-19,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3431,47.00,47.00,47.00,47.00,0,50.431,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3432,47.00,47.00,47.00,47.00,0,50.432,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3433,47.00,47.00,47.00,47.00,0,50.433,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3434,47.00,47.00,47.00,47.00,0,50.434,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3435,47.00,47.00,47.00,47.00,0,50.435,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3436,47.00,47.00,47.00,47.00,0,50.436,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3437,47.00,47.00,47.00,47.00,0,50.437,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3438,47.00,47.00,47.00,47.00,0,50.438,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-20,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3439,47.00,47.00,47.00,47.00,0,50.439,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3440,47.00,47.00,47.00,47.00,0,50.440,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3441,47.00,47.00,47.00,47.00,0,50.441,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3442,47.00,47.00,47.00,47.00,0,50.442,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3443,47.00,47.00,47.00,47.00,0,50.443,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-7,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3444,47.00,47.00,47.00,47.00,0,50.444,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3445,47.00,47.00,47.00,47.00,0,50.445,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3446,47.00,47.00,47.00,47.00,0,50.446,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3447,47.00,47.00,47.00,47.00,0,50.447,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3448,47.00,47.00,47.00,47.00,0,50.448,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3449,47.00,47.00,47.00,47.00,0,50.449,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3450,47.00,47.00,47.00,47.00,0,50.450,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3451,47.00,47.00,47.00,47.00,0,50.451,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3452,47.00,47.00,47.00,47.00,0,50.452,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3453,47.00,47.00,47.00,47.00,0,50.453,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3454,47.00,47.00,47.00,47.00,0,50.454,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3455,47.00,47.00,47.00,47.00,0,50.455,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3456,47.00,47.00,47.00,47.00,0,50.456,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3457,47.00,47.00,47.00,47.00,0,50.457,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3458,47.00,47.00,47.00,47.00,0,50.458,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3459,47.00,47.00,47.00,47.00,0,50.459,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-4,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3460,47.00,47.00,47.00,47.00,0,50.460,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3461,47.00,47.00,47.00,47.00,0,50.461,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3462,47.00,47.00,47.00,47.00,0,50.462,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3463,47.00,47.00,47.00,47.00,0,50.463,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3464,47.00,47.00,47.00,47.00,0,50.464,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3465,47.00,47.00,47.00,47.00,0,50.465,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3466,47.00,47.00,47.00,47.00,0,50.466,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3467,47.00,47.00,47.00,47.00,0,50.467,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-5,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3468,47.00,47.00,47.00,47.00,0,50.468,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3469,47.00,47.00,47.00,47.00,0,50.469,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3470,47.00,47.00,47.00,47.00,0,50.470,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3471,47.00,47.00,47.00,47.00,0,50.471,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3472,47.00,47.00,47.00,47.00,0,50.472,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3473,47.00,47.00,47.00,47.00,0,50.473,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3474,47.00,47.00,47.00,47.00,0,50.474,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3475,47.00,47.00,47.00,47.00,0,50.475,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-6,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3476,47.00,47.00,47.00,47.00,0,50.476,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3477,47.00,47.00,47.00,47.00,0,50.477,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3478,47.00,47.00,47.00,47.00,0,50.478,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3479,47.00,47.00,47.00,47.00,0,50.479,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3480,47.00,47.00,47.00,47.00,0,50.480,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3481,47.00,47.00,47.00,47.00,0,50.481,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3482,47.00,47.00,47.00,47.00,0,50.482,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,3483,47.00,47.00,47.00,47.00,0,50.483,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-7,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3484,47.00,47.00,47.00,47.00,0,50.484,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3485,47.00,47.00,47.00,47.00,0,50.485,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3486,47.00,47.00,47.00,47.00,0,50.486,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,3487,47.00,47.00,47.00,47.00,0,50.487,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,3488,47.00,47.00,47.00,47.00,0,50.488,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3489,47.00,47.00,47.00,47.00,0,50.489,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,3490,47.00,47.00,47.00,47.00,0,50.490,4,Leste,Caio,21-07-2022
